path,start_off,end_off,lfh_size,compressed_size,uncompressed_size,compression,archive,study,contrast,repetition,set
multicoil_train/2022062613_T203.h5,4636590633,4648943542,64,12352846,12352846,0,M4RawV1.5_multicoil_train.zip,2022062613,T2,03,multicoil_train
multicoil_train/2022062617_FLAIR01.h5,4648943543,4661463765,67,12520156,12520156,0,M4RawV1.5_multicoil_train.zip,2022062617,FLAIR,01,multicoil_train
multicoil_train/2022062617_FLAIR02.h5,4661463766,4673974967,67,12511135,12511135,0,M4RawV1.5_multicoil_train.zip,2022062617,FLAIR,02,multicoil_train
multicoil_train/2022062617_T101.h5,4673974968,4686480180,64,12505149,12505149,0,M4RawV1.5_multicoil_train.zip,2022062617,T1,01,multicoil_train
multicoil_train/2022062617_T102.h5,4686480181,4698978412,64,12498168,12498168,0,M4RawV1.5_multicoil_train.zip,2022062617,T1,02,multicoil_train
multicoil_train/2022062617_T103.h5,4698978413,4711469360,64,12490884,12490884,0,M4RawV1.5_multicoil_train.zip,2022062617,T1,03,multicoil_train
multicoil_train/2022062617_T201.h5,4711469361,4723782853,64,12313429,12313429,0,M4RawV1.5_multicoil_train.zip,2022062617,T2,01,multicoil_train
multicoil_train/2022062617_T202.h5,4723782854,4736101324,64,12318407,12318407,0,M4RawV1.5_multicoil_train.zip,2022062617,T2,02,multicoil_train
multicoil_train/2022062617_T203.h5,4736101325,4748418578,64,12317190,12317190,0,M4RawV1.5_multicoil_train.zip,2022062617,T2,03,multicoil_train
multicoil_train/2022062618_FLAIR01.h5,4748418579,4760896202,67,12477557,12477557,0,M4RawV1.5_multicoil_train.zip,2022062618,FLAIR,01,multicoil_train
multicoil_train/2022062618_FLAIR02.h5,4760896203,4773369455,67,12473186,12473186,0,M4RawV1.5_multicoil_train.zip,2022062618,FLAIR,02,multicoil_train
multicoil_train/2022062618_T101.h5,4773369456,4785829604,64,12460085,12460085,0,M4RawV1.5_multicoil_train.zip,2022062618,T1,01,multicoil_train
multicoil_train/2022062618_T102.h5,4785829605,4798268494,64,12438826,12438826,0,M4RawV1.5_multicoil_train.zip,2022062618,T1,02,multicoil_train
multicoil_train/2022062618_T103.h5,4798268495,4810702521,64,12433963,12433963,0,M4RawV1.5_multicoil_train.zip,2022062618,T1,03,multicoil_train
multicoil_train/2022062618_T201.h5,4810702522,4822895188,64,12192603,12192603,0,M4RawV1.5_multicoil_train.zip,2022062618,T2,01,multicoil_train
multicoil_train/2022062618_T202.h5,4822895189,4835086540,64,12191288,12191288,0,M4RawV1.5_multicoil_train.zip,2022062618,T2,02,multicoil_train
multicoil_train/2022062618_T203.h5,4835086541,4847276662,64,12190058,12190058,0,M4RawV1.5_multicoil_train.zip,2022062618,T2,03,multicoil_train
multicoil_train/2022062619_FLAIR01.h5,4847276663,4859983979,67,12707250,12707250,0,M4RawV1.5_multicoil_train.zip,2022062619,FLAIR,01,multicoil_train
multicoil_train/2022062619_FLAIR02.h5,4859983980,4872682664,67,12698618,12698618,0,M4RawV1.5_multicoil_train.zip,2022062619,FLAIR,02,multicoil_train
multicoil_train/2022062619_T101.h5,4872682665,4885452582,64,12769854,12769854,0,M4RawV1.5_multicoil_train.zip,2022062619,T1,01,multicoil_train
multicoil_train/2022062619_T102.h5,4885452583,4898216660,64,12764014,12764014,0,M4RawV1.5_multicoil_train.zip,2022062619,T1,02,multicoil_train
multicoil_train/2022062619_T103.h5,4898216661,4910976584,64,12759860,12759860,0,M4RawV1.5_multicoil_train.zip,2022062619,T1,03,multicoil_train
multicoil_train/2022062619_T201.h5,4910976585,4923421833,64,12445185,12445185,0,M4RawV1.5_multicoil_train.zip,2022062619,T2,01,multicoil_train
multicoil_train/2022062619_T202.h5,4923421834,4935861483,64,12439586,12439586,0,M4RawV1.5_multicoil_train.zip,2022062619,T2,02,multicoil_train
multicoil_train/2022062619_T203.h5,4935861484,4948302463,64,12440916,12440916,0,M4RawV1.5_multicoil_train.zip,2022062619,T2,03,multicoil_train
multicoil_train/2022062620_FLAIR01.h5,4948302464,4961033291,67,12730761,12730761,0,M4RawV1.5_multicoil_train.zip,2022062620,FLAIR,01,multicoil_train
multicoil_train/2022062620_FLAIR02.h5,4961033292,4973760738,67,12727380,12727380,0,M4RawV1.5_multicoil_train.zip,2022062620,FLAIR,02,multicoil_train
multicoil_train/2022062620_T101.h5,4973760739,4986557619,64,12796817,12796817,0,M4RawV1.5_multicoil_train.zip,2022062620,T1,01,multicoil_train
multicoil_train/2022062620_T102.h5,4986557620,4999362815,64,12805132,12805132,0,M4RawV1.5_multicoil_train.zip,2022062620,T1,02,multicoil_train
multicoil_train/2022062620_T103.h5,4999362816,5012150216,64,12787337,12787337,0,M4RawV1.5_multicoil_train.zip,2022062620,T1,03,multicoil_train
multicoil_train/2022062620_T201.h5,5012150217,5024493863,64,12343583,12343583,0,M4RawV1.5_multicoil_train.zip,2022062620,T2,01,multicoil_train
multicoil_train/2022062620_T202.h5,5024493864,5036848575,64,12354648,12354648,0,M4RawV1.5_multicoil_train.zip,2022062620,T2,02,multicoil_train
multicoil_train/2022062620_T203.h5,5036848576,5049202215,64,12353576,12353576,0,M4RawV1.5_multicoil_train.zip,2022062620,T2,03,multicoil_train
multicoil_train/2022062621_FLAIR01.h5,5049202216,5061674778,67,12472496,12472496,0,M4RawV1.5_multicoil_train.zip,2022062621,FLAIR,01,multicoil_train
multicoil_train/2022062621_FLAIR02.h5,5061674779,5074147103,67,12472258,12472258,0,M4RawV1.5_multicoil_train.zip,2022062621,FLAIR,02,multicoil_train
multicoil_train/2022062621_T101.h5,5074147104,5086612409,64,12465242,12465242,0,M4RawV1.5_multicoil_train.zip,2022062621,T1,01,multicoil_train
multicoil_train/2022062621_T102.h5,5086612410,5099075079,64,12462606,12462606,0,M4RawV1.5_multicoil_train.zip,2022062621,T1,02,multicoil_train
multicoil_train/2022062621_T103.h5,5099075080,5111539752,64,12464609,12464609,0,M4RawV1.5_multicoil_train.zip,2022062621,T1,03,multicoil_train
multicoil_train/2022062621_T201.h5,5111539753,5123750744,64,12210928,12210928,0,M4RawV1.5_multicoil_train.zip,2022062621,T2,01,multicoil_train
multicoil_train/2022062621_T202.h5,5123750745,5135956623,64,12205815,12205815,0,M4RawV1.5_multicoil_train.zip,2022062621,T2,02,multicoil_train
multicoil_train/2022062621_T203.h5,5135956624,5148166066,64,12209379,12209379,0,M4RawV1.5_multicoil_train.zip,2022062621,T2,03,multicoil_train
multicoil_train/2022062701_FLAIR01.h5,5148166067,5160672628,67,12506495,12506495,0,M4RawV1.5_multicoil_train.zip,2022062701,FLAIR,01,multicoil_train
multicoil_train/2022062701_FLAIR02.h5,5160672629,5173175656,67,12502961,12502961,0,M4RawV1.5_multicoil_train.zip,2022062701,FLAIR,02,multicoil_train
multicoil_train/2022062701_T101.h5,5173175657,5185790020,64,12614300,12614300,0,M4RawV1.5_multicoil_train.zip,2022062701,T1,01,multicoil_train
multicoil_train/2022062701_T102.h5,5185790021,5198399117,64,12609033,12609033,0,M4RawV1.5_multicoil_train.zip,2022062701,T1,02,multicoil_train
multicoil_train/2022062701_T103.h5,5198399118,5211007269,64,12608088,12608088,0,M4RawV1.5_multicoil_train.zip,2022062701,T1,03,multicoil_train
multicoil_train/2022062701_T201.h5,5211007270,5223183810,64,12176477,12176477,0,M4RawV1.5_multicoil_train.zip,2022062701,T2,01,multicoil_train
multicoil_train/2022062701_T202.h5,5223183811,5235360491,64,12176617,12176617,0,M4RawV1.5_multicoil_train.zip,2022062701,T2,02,multicoil_train
multicoil_train/2022062701_T203.h5,5235360492,5247536522,64,12175967,12175967,0,M4RawV1.5_multicoil_train.zip,2022062701,T2,03,multicoil_train
multicoil_train/2022062702_FLAIR01.h5,5247536523,5260052508,67,12515919,12515919,0,M4RawV1.5_multicoil_train.zip,2022062702,FLAIR,01,multicoil_train
multicoil_train/2022062702_FLAIR02.h5,5260052509,5272566630,67,12514055,12514055,0,M4RawV1.5_multicoil_train.zip,2022062702,FLAIR,02,multicoil_train
multicoil_train/2022062702_T101.h5,5272566631,5285171855,64,12605161,12605161,0,M4RawV1.5_multicoil_train.zip,2022062702,T1,01,multicoil_train
multicoil_train/2022062702_T102.h5,5285171856,5297771578,64,12599659,12599659,0,M4RawV1.5_multicoil_train.zip,2022062702,T1,02,multicoil_train
multicoil_train/2022062702_T103.h5,5297771579,5310369084,64,12597442,12597442,0,M4RawV1.5_multicoil_train.zip,2022062702,T1,03,multicoil_train
multicoil_train/2022062702_T201.h5,5310369085,5322650328,64,12281180,12281180,0,M4RawV1.5_multicoil_train.zip,2022062702,T2,01,multicoil_train
multicoil_train/2022062702_T202.h5,5322650329,5334932282,64,12281890,12281890,0,M4RawV1.5_multicoil_train.zip,2022062702,T2,02,multicoil_train
multicoil_train/2022062702_T203.h5,5334932283,5347212407,64,12280061,12280061,0,M4RawV1.5_multicoil_train.zip,2022062702,T2,03,multicoil_train
multicoil_train/2022062703_FLAIR01.h5,5347212408,5359712415,67,12499941,12499941,0,M4RawV1.5_multicoil_train.zip,2022062703,FLAIR,01,multicoil_train
multicoil_train/2022062703_FLAIR02.h5,5359712416,5372211124,67,12498642,12498642,0,M4RawV1.5_multicoil_train.zip,2022062703,FLAIR,02,multicoil_train
multicoil_train/2022062703_T101.h5,5372211125,5384792644,64,12581456,12581456,0,M4RawV1.5_multicoil_train.zip,2022062703,T1,01,multicoil_train
multicoil_train/2022062703_T102.h5,5384792645,5397373474,64,12580766,12580766,0,M4RawV1.5_multicoil_train.zip,2022062703,T1,02,multicoil_train
multicoil_train/2022062703_T103.h5,5397373475,5409955239,64,12581701,12581701,0,M4RawV1.5_multicoil_train.zip,2022062703,T1,03,multicoil_train
multicoil_train/2022062703_T201.h5,5409955240,5422100433,64,12145130,12145130,0,M4RawV1.5_multicoil_train.zip,2022062703,T2,01,multicoil_train
multicoil_train/2022062703_T202.h5,5422100434,5434247374,64,12146877,12146877,0,M4RawV1.5_multicoil_train.zip,2022062703,T2,02,multicoil_train
multicoil_train/2022062703_T203.h5,5434247375,5446395374,64,12147936,12147936,0,M4RawV1.5_multicoil_train.zip,2022062703,T2,03,multicoil_train
multicoil_train/2022062704_FLAIR01.h5,5446395375,5458745370,67,12349929,12349929,0,M4RawV1.5_multicoil_train.zip,2022062704,FLAIR,01,multicoil_train
multicoil_train/2022062704_FLAIR02.h5,5458745371,5471091843,67,12346406,12346406,0,M4RawV1.5_multicoil_train.zip,2022062704,FLAIR,02,multicoil_train
multicoil_train/2022062704_T101.h5,5471091844,5483468090,64,12376183,12376183,0,M4RawV1.5_multicoil_train.zip,2022062704,T1,01,multicoil_train
multicoil_train/2022062704_T102.h5,5483468091,5495842031,64,12373877,12373877,0,M4RawV1.5_multicoil_train.zip,2022062704,T1,02,multicoil_train
multicoil_train/2022062704_T103.h5,5495842032,5508209968,64,12367873,12367873,0,M4RawV1.5_multicoil_train.zip,2022062704,T1,03,multicoil_train
multicoil_train/2022062704_T201.h5,5508209969,5520296082,64,12086050,12086050,0,M4RawV1.5_multicoil_train.zip,2022062704,T2,01,multicoil_train
multicoil_train/2022062704_T202.h5,5520296083,5532385232,64,12089086,12089086,0,M4RawV1.5_multicoil_train.zip,2022062704,T2,02,multicoil_train
multicoil_train/2022062704_T203.h5,5532385233,5544472577,64,12087281,12087281,0,M4RawV1.5_multicoil_train.zip,2022062704,T2,03,multicoil_train
multicoil_train/2022062705_FLAIR01.h5,5544472578,5557114608,67,12641964,12641964,0,M4RawV1.5_multicoil_train.zip,2022062705,FLAIR,01,multicoil_train
multicoil_train/2022062705_FLAIR02.h5,5557114609,5569752849,67,12638174,12638174,0,M4RawV1.5_multicoil_train.zip,2022062705,FLAIR,02,multicoil_train
multicoil_train/2022062705_T101.h5,5569752850,5582372570,64,12619657,12619657,0,M4RawV1.5_multicoil_train.zip,2022062705,T1,01,multicoil_train
multicoil_train/2022062705_T102.h5,5582372571,5594996999,64,12624365,12624365,0,M4RawV1.5_multicoil_train.zip,2022062705,T1,02,multicoil_train
multicoil_train/2022062705_T103.h5,5594997000,5607625014,64,12627951,12627951,0,M4RawV1.5_multicoil_train.zip,2022062705,T1,03,multicoil_train
multicoil_train/2022062705_T201.h5,5607625015,5619975099,64,12350021,12350021,0,M4RawV1.5_multicoil_train.zip,2022062705,T2,01,multicoil_train
multicoil_train/2022062705_T202.h5,5619975100,5632330285,64,12355122,12355122,0,M4RawV1.5_multicoil_train.zip,2022062705,T2,02,multicoil_train
multicoil_train/2022062705_T203.h5,5632330286,5644684280,64,12353931,12353931,0,M4RawV1.5_multicoil_train.zip,2022062705,T2,03,multicoil_train
multicoil_train/2022062706_FLAIR01.h5,5644684281,5657186566,67,12502219,12502219,0,M4RawV1.5_multicoil_train.zip,2022062706,FLAIR,01,multicoil_train
multicoil_train/2022062706_FLAIR02.h5,5657186567,5669681422,67,12494789,12494789,0,M4RawV1.5_multicoil_train.zip,2022062706,FLAIR,02,multicoil_train
multicoil_train/2022062706_T101.h5,5669681423,5682209116,64,12527630,12527630,0,M4RawV1.5_multicoil_train.zip,2022062706,T1,01,multicoil_train
multicoil_train/2022062706_T102.h5,5682209117,5694730252,64,12521072,12521072,0,M4RawV1.5_multicoil_train.zip,2022062706,T1,02,multicoil_train
multicoil_train/2022062706_T103.h5,5694730253,5707248178,64,12517862,12517862,0,M4RawV1.5_multicoil_train.zip,2022062706,T1,03,multicoil_train
multicoil_train/2022062706_T201.h5,5707248179,5719432826,64,12184584,12184584,0,M4RawV1.5_multicoil_train.zip,2022062706,T2,01,multicoil_train
multicoil_train/2022062706_T202.h5,5719432827,5731617502,64,12184612,12184612,0,M4RawV1.5_multicoil_train.zip,2022062706,T2,02,multicoil_train
multicoil_train/2022062706_T203.h5,5731617503,5743804788,64,12187222,12187222,0,M4RawV1.5_multicoil_train.zip,2022062706,T2,03,multicoil_train
multicoil_train/2022062707_FLAIR01.h5,5743804789,5756368287,67,12563432,12563432,0,M4RawV1.5_multicoil_train.zip,2022062707,FLAIR,01,multicoil_train
multicoil_train/2022062707_FLAIR02.h5,5756368288,5768896439,67,12528085,12528085,0,M4RawV1.5_multicoil_train.zip,2022062707,FLAIR,02,multicoil_train
multicoil_train/2022062707_T101.h5,5768896440,5781450504,64,12554001,12554001,0,M4RawV1.5_multicoil_train.zip,2022062707,T1,01,multicoil_train
multicoil_train/2022062707_T102.h5,5781450505,5793994879,64,12544311,12544311,0,M4RawV1.5_multicoil_train.zip,2022062707,T1,02,multicoil_train
multicoil_train/2022062707_T103.h5,5793994880,5806555883,64,12560940,12560940,0,M4RawV1.5_multicoil_train.zip,2022062707,T1,03,multicoil_train
multicoil_train/2022062707_T201.h5,5806555884,5818737834,64,12181887,12181887,0,M4RawV1.5_multicoil_train.zip,2022062707,T2,01,multicoil_train
multicoil_train/2022062707_T202.h5,5818737835,5830913177,64,12175279,12175279,0,M4RawV1.5_multicoil_train.zip,2022062707,T2,02,multicoil_train
multicoil_train/2022062707_T203.h5,5830913178,5843091869,64,12178628,12178628,0,M4RawV1.5_multicoil_train.zip,2022062707,T2,03,multicoil_train
multicoil_train/2022070501_FLAIR01.h5,5843091870,5855539876,67,12447940,12447940,0,M4RawV1.5_multicoil_train.zip,2022070501,FLAIR,01,multicoil_train
multicoil_train/2022070501_FLAIR02.h5,5855539877,5867993084,67,12453141,12453141,0,M4RawV1.5_multicoil_train.zip,2022070501,FLAIR,02,multicoil_train
multicoil_train/2022070501_T101.h5,5867993085,5880513536,64,12520388,12520388,0,M4RawV1.5_multicoil_train.zip,2022070501,T1,01,multicoil_train
multicoil_train/2022070501_T102.h5,5880513537,5893026057,64,12512457,12512457,0,M4RawV1.5_multicoil_train.zip,2022070501,T1,02,multicoil_train
multicoil_train/2022070501_T103.h5,5893026058,5905529723,64,12503602,12503602,0,M4RawV1.5_multicoil_train.zip,2022070501,T1,03,multicoil_train
multicoil_train/2022070501_T201.h5,5905529724,5917830546,64,12300759,12300759,0,M4RawV1.5_multicoil_train.zip,2022070501,T2,01,multicoil_train
multicoil_train/2022070501_T202.h5,5917830547,5930129769,64,12299159,12299159,0,M4RawV1.5_multicoil_train.zip,2022070501,T2,02,multicoil_train
multicoil_train/2022070501_T203.h5,5930129770,5942432235,64,12302402,12302402,0,M4RawV1.5_multicoil_train.zip,2022070501,T2,03,multicoil_train
multicoil_train/2022070502_FLAIR01.h5,5942432236,5954901499,67,12469197,12469197,0,M4RawV1.5_multicoil_train.zip,2022070502,FLAIR,01,multicoil_train
multicoil_train/2022070502_FLAIR02.h5,5954901500,5967365963,67,12464397,12464397,0,M4RawV1.5_multicoil_train.zip,2022070502,FLAIR,02,multicoil_train
multicoil_train/2022070502_T101.h5,5967365964,5979894386,64,12528359,12528359,0,M4RawV1.5_multicoil_train.zip,2022070502,T1,01,multicoil_train
multicoil_train/2022070502_T102.h5,5979894387,5992416046,64,12521596,12521596,0,M4RawV1.5_multicoil_train.zip,2022070502,T1,02,multicoil_train
multicoil_train/2022070502_T103.h5,5992416047,6004934500,64,12518390,12518390,0,M4RawV1.5_multicoil_train.zip,2022070502,T1,03,multicoil_train
multicoil_train/2022070502_T201.h5,6004934501,6017041996,64,12107432,12107432,0,M4RawV1.5_multicoil_train.zip,2022070502,T2,01,multicoil_train
multicoil_train/2022070502_T202.h5,6017041997,6029145953,64,12103893,12103893,0,M4RawV1.5_multicoil_train.zip,2022070502,T2,02,multicoil_train
multicoil_train/2022070502_T203.h5,6029145954,6041252834,64,12106817,12106817,0,M4RawV1.5_multicoil_train.zip,2022070502,T2,03,multicoil_train
multicoil_train/2022070503_FLAIR01.h5,6041252835,6053605797,67,12352896,12352896,0,M4RawV1.5_multicoil_train.zip,2022070503,FLAIR,01,multicoil_train
multicoil_train/2022070503_FLAIR02.h5,6053605798,6065956242,67,12350378,12350378,0,M4RawV1.5_multicoil_train.zip,2022070503,FLAIR,02,multicoil_train
multicoil_train/2022070503_T101.h5,6065956243,6078305332,64,12349026,12349026,0,M4RawV1.5_multicoil_train.zip,2022070503,T1,01,multicoil_train
multicoil_train/2022070503_T102.h5,6078305333,6090654705,64,12349309,12349309,0,M4RawV1.5_multicoil_train.zip,2022070503,T1,02,multicoil_train
multicoil_train/2022070503_T103.h5,6090654706,6102999011,64,12344242,12344242,0,M4RawV1.5_multicoil_train.zip,2022070503,T1,03,multicoil_train
multicoil_train/2022070503_T201.h5,6102999012,6115201948,64,12202873,12202873,0,M4RawV1.5_multicoil_train.zip,2022070503,T2,01,multicoil_train
multicoil_train/2022070503_T202.h5,6115201949,6127407180,64,12205168,12205168,0,M4RawV1.5_multicoil_train.zip,2022070503,T2,02,multicoil_train
multicoil_train/2022070503_T203.h5,6127407181,6139614127,64,12206883,12206883,0,M4RawV1.5_multicoil_train.zip,2022070503,T2,03,multicoil_train
multicoil_train/2022070504_FLAIR01.h5,6139614128,6152027597,67,12413403,12413403,0,M4RawV1.5_multicoil_train.zip,2022070504,FLAIR,01,multicoil_train
multicoil_train/2022070504_FLAIR02.h5,6152027598,6164441417,67,12413753,12413753,0,M4RawV1.5_multicoil_train.zip,2022070504,FLAIR,02,multicoil_train
multicoil_train/2022070504_T101.h5,6164441418,6176885132,64,12443651,12443651,0,M4RawV1.5_multicoil_train.zip,2022070504,T1,01,multicoil_train
multicoil_train/2022070504_T102.h5,6176885133,6189326016,64,12440820,12440820,0,M4RawV1.5_multicoil_train.zip,2022070504,T1,02,multicoil_train
multicoil_train/2022070504_T103.h5,6189326017,6201768435,64,12442355,12442355,0,M4RawV1.5_multicoil_train.zip,2022070504,T1,03,multicoil_train
multicoil_train/2022070504_T201.h5,6201768436,6213980471,64,12211972,12211972,0,M4RawV1.5_multicoil_train.zip,2022070504,T2,01,multicoil_train
multicoil_train/2022070504_T202.h5,6213980472,6226193383,64,12212848,12212848,0,M4RawV1.5_multicoil_train.zip,2022070504,T2,02,multicoil_train
multicoil_train/2022070504_T203.h5,6226193384,6238404347,64,12210900,12210900,0,M4RawV1.5_multicoil_train.zip,2022070504,T2,03,multicoil_train
multicoil_train/2022070505_FLAIR01.h5,6238404348,6251053048,67,12648634,12648634,0,M4RawV1.5_multicoil_train.zip,2022070505,FLAIR,01,multicoil_train
multicoil_train/2022070505_FLAIR02.h5,6251053049,6263703119,67,12650004,12650004,0,M4RawV1.5_multicoil_train.zip,2022070505,FLAIR,02,multicoil_train
multicoil_train/2022070505_T101.h5,6263703120,6276450518,64,12747335,12747335,0,M4RawV1.5_multicoil_train.zip,2022070505,T1,01,multicoil_train
multicoil_train/2022070505_T102.h5,6276450519,6289202599,64,12752017,12752017,0,M4RawV1.5_multicoil_train.zip,2022070505,T1,02,multicoil_train
multicoil_train/2022070505_T103.h5,6289202600,6301932701,64,12730038,12730038,0,M4RawV1.5_multicoil_train.zip,2022070505,T1,03,multicoil_train
multicoil_train/2022070505_T201.h5,6301932702,6314249566,64,12316801,12316801,0,M4RawV1.5_multicoil_train.zip,2022070505,T2,01,multicoil_train
multicoil_train/2022070505_T202.h5,6314249567,6326562412,64,12312782,12312782,0,M4RawV1.5_multicoil_train.zip,2022070505,T2,02,multicoil_train
multicoil_train/2022070505_T203.h5,6326562413,6338878028,64,12315552,12315552,0,M4RawV1.5_multicoil_train.zip,2022070505,T2,03,multicoil_train
multicoil_train/2022070507_FLAIR01.h5,6338878029,6351193267,67,12315172,12315172,0,M4RawV1.5_multicoil_train.zip,2022070507,FLAIR,01,multicoil_train
multicoil_train/2022070507_FLAIR02.h5,6351193268,6363508175,67,12314841,12314841,0,M4RawV1.5_multicoil_train.zip,2022070507,FLAIR,02,multicoil_train
multicoil_train/2022070507_T101.h5,6363508176,6375777207,64,12268968,12268968,0,M4RawV1.5_multicoil_train.zip,2022070507,T1,01,multicoil_train
multicoil_train/2022070507_T102.h5,6375777208,6388050836,64,12273565,12273565,0,M4RawV1.5_multicoil_train.zip,2022070507,T1,02,multicoil_train
multicoil_train/2022070507_T103.h5,6388050837,6400323006,64,12272106,12272106,0,M4RawV1.5_multicoil_train.zip,2022070507,T1,03,multicoil_train
multicoil_train/2022070507_T201.h5,6400323007,6412443042,64,12119972,12119972,0,M4RawV1.5_multicoil_train.zip,2022070507,T2,01,multicoil_train
multicoil_train/2022070507_T202.h5,6412443043,6424565508,64,12122402,12122402,0,M4RawV1.5_multicoil_train.zip,2022070507,T2,02,multicoil_train
multicoil_train/2022070507_T203.h5,6424565509,6436687324,64,12121752,12121752,0,M4RawV1.5_multicoil_train.zip,2022070507,T2,03,multicoil_train
multicoil_train/2022070601_FLAIR01.h5,6436687325,6449088326,67,12400935,12400935,0,M4RawV1.5_multicoil_train.zip,2022070601,FLAIR,01,multicoil_train
multicoil_train/2022070601_FLAIR02.h5,6449088327,6461494247,67,12405854,12405854,0,M4RawV1.5_multicoil_train.zip,2022070601,FLAIR,02,multicoil_train
multicoil_train/2022070601_T101.h5,6461494248,6473849077,64,12354766,12354766,0,M4RawV1.5_multicoil_train.zip,2022070601,T1,01,multicoil_train
multicoil_train/2022070601_T102.h5,6473849078,6486207094,64,12357953,12357953,0,M4RawV1.5_multicoil_train.zip,2022070601,T1,02,multicoil_train
multicoil_train/2022070601_T103.h5,6486207095,6498556910,64,12349752,12349752,0,M4RawV1.5_multicoil_train.zip,2022070601,T1,03,multicoil_train
multicoil_train/2022070601_T201.h5,6498556911,6510861121,64,12304147,12304147,0,M4RawV1.5_multicoil_train.zip,2022070601,T2,01,multicoil_train
multicoil_train/2022070601_T202.h5,6510861122,6523171931,64,12310746,12310746,0,M4RawV1.5_multicoil_train.zip,2022070601,T2,02,multicoil_train
multicoil_train/2022070601_T203.h5,6523171932,6535464216,64,12292221,12292221,0,M4RawV1.5_multicoil_train.zip,2022070601,T2,03,multicoil_train
multicoil_train/2022070602_FLAIR01.h5,6535464217,6548065753,67,12601470,12601470,0,M4RawV1.5_multicoil_train.zip,2022070602,FLAIR,01,multicoil_train
multicoil_train/2022070602_FLAIR02.h5,6548065754,6560666297,67,12600477,12600477,0,M4RawV1.5_multicoil_train.zip,2022070602,FLAIR,02,multicoil_train
multicoil_train/2022070602_T101.h5,6560666298,6573277571,64,12611210,12611210,0,M4RawV1.5_multicoil_train.zip,2022070602,T1,01,multicoil_train
multicoil_train/2022070602_T102.h5,6573277572,6585882659,64,12605024,12605024,0,M4RawV1.5_multicoil_train.zip,2022070602,T1,02,multicoil_train
multicoil_train/2022070602_T103.h5,6585882660,6598479007,64,12596284,12596284,0,M4RawV1.5_multicoil_train.zip,2022070602,T1,03,multicoil_train
multicoil_train/2022070602_T201.h5,6598479008,6610780524,64,12301453,12301453,0,M4RawV1.5_multicoil_train.zip,2022070602,T2,01,multicoil_train
multicoil_train/2022070602_T202.h5,6610780525,6623077770,64,12297182,12297182,0,M4RawV1.5_multicoil_train.zip,2022070602,T2,02,multicoil_train
multicoil_train/2022070602_T203.h5,6623077771,6635368015,64,12290181,12290181,0,M4RawV1.5_multicoil_train.zip,2022070602,T2,03,multicoil_train
multicoil_train/2022083102_FLAIR01.h5,6635368016,6647899856,67,12531774,12531774,0,M4RawV1.5_multicoil_train.zip,2022083102,FLAIR,01,multicoil_train
multicoil_train/2022083102_FLAIR02.h5,6647899857,6660430457,67,12530534,12530534,0,M4RawV1.5_multicoil_train.zip,2022083102,FLAIR,02,multicoil_train
multicoil_train/2022083102_T101.h5,6660430458,6673049231,64,12618710,12618710,0,M4RawV1.5_multicoil_train.zip,2022083102,T1,01,multicoil_train
multicoil_train/2022083102_T102.h5,6673049232,6685677217,64,12627922,12627922,0,M4RawV1.5_multicoil_train.zip,2022083102,T1,02,multicoil_train
multicoil_train/2022083102_T103.h5,6685677218,6698310942,64,12633661,12633661,0,M4RawV1.5_multicoil_train.zip,2022083102,T1,03,multicoil_train
multicoil_train/2022083102_T201.h5,6698310943,6710453251,64,12142245,12142245,0,M4RawV1.5_multicoil_train.zip,2022083102,T2,01,multicoil_train
multicoil_train/2022083102_T202.h5,6710453252,6722590561,64,12137246,12137246,0,M4RawV1.5_multicoil_train.zip,2022083102,T2,02,multicoil_train
multicoil_train/2022083102_T203.h5,6722590562,6734724120,64,12133495,12133495,0,M4RawV1.5_multicoil_train.zip,2022083102,T2,03,multicoil_train
multicoil_train/2022090103_FLAIR01.h5,6734724121,6747326073,67,12601886,12601886,0,M4RawV1.5_multicoil_train.zip,2022090103,FLAIR,01,multicoil_train
multicoil_train/2022090103_FLAIR02.h5,6747326074,6759927356,67,12601216,12601216,0,M4RawV1.5_multicoil_train.zip,2022090103,FLAIR,02,multicoil_train
multicoil_train/2022090103_T101.h5,6759927357,6772578769,64,12651349,12651349,0,M4RawV1.5_multicoil_train.zip,2022090103,T1,01,multicoil_train
multicoil_train/2022090103_T102.h5,6772578770,6785231998,64,12653165,12653165,0,M4RawV1.5_multicoil_train.zip,2022090103,T1,02,multicoil_train
multicoil_train/2022090103_T103.h5,6785231999,6797875561,64,12643499,12643499,0,M4RawV1.5_multicoil_train.zip,2022090103,T1,03,multicoil_train
multicoil_train/2022090103_T201.h5,6797875562,6810202286,64,12326661,12326661,0,M4RawV1.5_multicoil_train.zip,2022090103,T2,01,multicoil_train
multicoil_train/2022090103_T202.h5,6810202287,6822531748,64,12329398,12329398,0,M4RawV1.5_multicoil_train.zip,2022090103,T2,02,multicoil_train
multicoil_train/2022090103_T203.h5,6822531749,6834858447,64,12326635,12326635,0,M4RawV1.5_multicoil_train.zip,2022090103,T2,03,multicoil_train
multicoil_train/2022090105_FLAIR01.h5,6834858448,6847419997,67,12561483,12561483,0,M4RawV1.5_multicoil_train.zip,2022090105,FLAIR,01,multicoil_train
multicoil_train/2022090105_FLAIR02.h5,6847419998,6859978116,67,12558052,12558052,0,M4RawV1.5_multicoil_train.zip,2022090105,FLAIR,02,multicoil_train
